2015-06-26T08:18:19.377Z,Paper Mario,1439
2015-06-26T08:18:19.377Z,Call of Duty: Black Ops II,1375
2015-06-26T08:18:19.377Z,The Binding of Isaac: Rebirth,1324
2015-06-26T08:18:19.377Z,Blackjack,1242
2015-06-26T08:18:19.377Z,NBA 2K15,1193
2015-06-26T08:18:19.377Z,Dead Space,1178
2015-06-26T08:18:19.377Z,Team Fortress 2,1129
2015-06-26T08:18:19.377Z,Super Mario World 2: Yoshi's Island,1054
2015-06-26T08:18:19.377Z,Final Fantasy XIV: Heavensward,992
2015-06-26T08:18:19.377Z,Mortal Kombat X,880
2015-06-26T08:18:19.377Z,Battlefield 4,860
2015-06-26T08:18:19.377Z,Magic: The Gathering,852
2015-06-26T08:18:19.377Z,The Witcher 3: Wild Hunt,805
2015-06-26T08:18:19.377Z,Creative,785
2015-06-26T08:18:19.377Z,DayZ,784
2015-06-26T08:18:19.377Z,Lineage II: The Chaotic Chronicle,759
2015-06-27T01:24:58.337Z,League of Legends,81803
2015-06-27T01:24:58.337Z,Hearthstone: Heroes of Warcraft,36961
2015-06-27T01:24:58.337Z,Batman: Arkham Knight,31933
2015-06-27T01:24:58.337Z,Counter-Strike: Global Offensive,30566
2015-06-27T01:24:58.337Z,Dota 2,27511
2015-06-27T01:24:58.337Z,Super Smash Bros. Melee,21898
2015-06-27T01:24:58.337Z,Ultra Street Fighter IV,19259
2015-06-27T01:24:58.337Z,Destiny,17728
2015-06-27T01:24:58.337Z,H1Z1,17061
2015-06-27T01:24:58.337Z,ARK: Survival Evolved,15065
2015-06-27T01:24:58.337Z,World of Warcraft: Warlords of Draenor,9437
2015-06-27T01:24:58.337Z,Super Smash Bros. for Wii U,8550
2015-06-27T01:24:58.337Z,FIFA 15,7312
2015-06-27T01:24:58.337Z,Minecraft,7131
2015-06-27T01:24:58.337Z,Blackjack,4422
2015-06-27T01:24:58.337Z,RuneScape,4369
2015-06-27T01:24:58.337Z,Call of Duty: Advanced Warfare,4130
2015-06-27T01:24:58.337Z,Heroes of the Storm,4015
2015-06-27T01:24:58.337Z,Smite,3403
2015-06-27T01:24:58.337Z,The Legend of Zelda: Ocarina of Time,3393
2015-06-27T01:24:58.337Z,Music,3222
2015-06-27T01:24:58.337Z,Gaming Talk Shows,3165
2015-06-27T01:24:58.337Z,The Jackbox Party Pack,3137
2015-06-27T01:24:58.337Z,Call of Duty: Black Ops II,3099
2015-06-27T01:24:58.337Z,StarCraft II: Heart of the Swarm,2469
2015-06-27T01:24:58.337Z,Grand Theft Auto V,2347
2015-06-27T01:24:58.337Z,Fallout 3,2229
2015-06-27T01:24:58.337Z,Final Fantasy XIV: Heavensward,2208
2015-06-27T01:24:58.337Z,Prison Architect,2206
2015-06-27T01:24:58.337Z,Dark Souls II: Scholar of the First Sin,2141
2015-06-27T01:24:58.337Z,Pokémon Omega Ruby/Alpha Sapphire,1973
2015-06-27T01:24:58.337Z,Lineage II: The Chaotic Chronicle,1788
2015-06-27T01:24:58.337Z,Harry Potter and the Chamber of Secrets,1703
2015-06-27T01:24:58.337Z,World of Tanks,1697
2015-06-27T01:24:58.337Z,Battlefield 4,1592
2015-06-27T01:24:58.337Z,Metal Gear Solid 3: Snake Eater,1467
2015-06-27T01:24:58.337Z,DayZ,1452
2015-06-27T01:24:58.337Z,The Binding of Isaac: Rebirth,1440
2015-06-27T01:24:58.337Z,Kholat,1409
2015-06-27T01:24:58.337Z,Magic: The Gathering,1313
2015-06-26T03:17:26.077Z,League of Legends,92936
2015-06-26T03:17:26.077Z,Counter-Strike: Global Offensive,28372
2015-06-26T03:17:26.077Z,Hearthstone: Heroes of Warcraft,27445
2015-06-26T03:17:26.077Z,Minecraft,25704
2015-06-26T03:17:26.077Z,Dota 2,24396
2015-06-26T03:17:26.077Z,World of Warcraft: Warlords of Draenor,19035
2015-06-26T03:17:26.077Z,ARK: Survival Evolved,15795
2015-06-26T03:17:26.077Z,Batman: Arkham Knight,14780
2015-06-26T03:17:26.077Z,Destiny,8557
2015-06-26T03:17:26.077Z,Dungeons & Dragons,6322
2015-06-26T03:17:26.077Z,Smite,6081
2015-06-26T03:17:26.077Z,Heroes of the Storm,5975
2015-06-26T03:17:26.077Z,Call of Duty: Black Ops II,5360
2015-06-26T03:17:26.077Z,Call of Duty: Advanced Warfare,5219
2015-06-26T03:17:26.077Z,StarCraft II: Heart of the Swarm,5216
2015-06-26T03:17:26.077Z,FIFA 15,5147
2015-06-26T03:17:26.077Z,NBA 2K15,5080
2015-06-26T03:17:26.077Z,Grand Theft Auto V,5076
2015-06-26T03:17:26.077Z,RuneScape,3822
2015-06-26T03:17:26.077Z,Halo 3: ODST,3572
2015-06-26T03:17:26.077Z,Super Smash Bros. for Wii U,3522
2015-06-26T03:17:26.077Z,Risk of Rain,3414
2015-06-26T03:17:26.077Z,Tales from the Borderlands,3410
2015-06-26T03:17:26.077Z,H1Z1,3393
2015-06-26T03:17:26.077Z,The Binding of Isaac: Rebirth,3231
2015-06-26T03:17:26.077Z,The Legend of Zelda: Ocarina of Time,3171
2015-06-26T03:17:26.077Z,Gaming Talk Shows,3111
2015-06-26T03:17:26.077Z,Agar.io,2953
2015-06-26T03:17:26.077Z,Fallout 3,2945
2015-06-26T03:17:26.077Z,Magic: The Gathering,2868
2015-06-26T03:17:26.077Z,Blackjack,2710
2015-06-26T03:17:26.077Z,World of Tanks,2556
2015-06-26T03:17:26.077Z,Cities: Skylines,2166
2015-06-26T03:17:26.077Z,Splatoon,1914
2015-06-26T03:17:26.077Z,Mortal Kombat X,1810
2015-06-26T03:17:26.077Z,Music,1789
2015-06-26T03:17:26.077Z,Halo: The Master Chief Collection,1559
2015-06-26T03:17:26.077Z,The Elder Scrolls Online: Tamriel Unlimited,1539
2015-06-26T03:17:26.077Z,Final Fantasy XIV: Heavensward,1426
2015-06-26T03:17:26.077Z,DayZ,1284
2015-06-25T00:12:17.055Z,League of Legends,106569
2015-06-25T00:12:17.055Z,Counter-Strike: Global Offensive,61478
2015-06-25T00:12:17.055Z,Hearthstone: Heroes of Warcraft,44078
2015-06-25T00:12:17.055Z,Batman: Arkham Knight,34107
2015-06-25T00:12:17.055Z,Dota 2,31253
2015-06-25T00:12:17.055Z,World of Warcraft: Warlords of Draenor,29671
2015-06-25T00:12:17.055Z,Destiny,12281
2015-06-25T00:12:17.055Z,ARK: Survival Evolved,11298
2015-06-25T00:12:17.055Z,Minecraft,9107
2015-06-25T00:12:17.055Z,FIFA 15,8018
2015-06-25T00:12:17.055Z,Call of Duty: Advanced Warfare,6268
2015-06-25T00:12:17.055Z,Heroes of the Storm,6218
2015-06-25T00:12:17.055Z,Fallout 3,5693
2015-06-25T00:12:17.055Z,The Binding of Isaac: Rebirth,4788
2015-06-25T00:12:17.055Z,Gaming Talk Shows,4771
2015-06-25T00:12:17.055Z,H1Z1,4681
2015-06-25T00:12:17.055Z,Smite,4151
2015-06-25T00:12:17.055Z,RuneScape,3779
2015-06-25T00:12:17.055Z,Music,3563
2015-06-25T00:12:17.055Z,The Legend of Zelda: A Link Between Worlds,3323
2015-06-25T00:12:17.055Z,Mortal Kombat X,3297
2015-06-25T00:12:17.055Z,Magic: The Gathering,3213
2015-06-25T00:12:17.055Z,StarCraft II: Heart of the Swarm,2894
2015-06-25T00:12:17.055Z,The Legend of Zelda: Ocarina of Time,2661
2015-06-25T00:12:17.055Z,DayZ,2619
2015-06-25T00:12:17.055Z,World of Tanks,2594
2015-06-25T00:12:17.055Z,Call of Duty: Black Ops II,2450
2015-06-25T00:12:17.055Z,Grand Theft Auto V,2413
2015-06-25T00:12:17.055Z,Tales from the Borderlands,2372
2015-06-25T00:12:17.055Z,Poker,2257
2015-06-25T00:12:17.055Z,Final Fantasy XIV: Heavensward,2235
2015-06-25T00:12:17.055Z,Mirror's Edge,2144
2015-06-25T00:12:17.055Z,Final Fantasy VII,1948
2015-06-25T00:12:17.055Z,Crisis Core: Final Fantasy VII,1851
2015-06-25T00:12:17.055Z,Halo: The Master Chief Collection,1841
2015-06-25T00:12:17.055Z,Vainglory,1765
2015-06-25T00:12:17.055Z,ArmA III,1689
2015-06-25T00:12:17.055Z,The Elder Scrolls Online: Tamriel Unlimited,1596
2015-06-25T00:12:17.055Z,Battlefield 4,1356
2015-06-25T00:12:17.055Z,Creative,1250
2015-06-25T19:15:28.745Z,League of Legends,304553
2015-06-25T19:15:28.745Z,Dota 2,107616
2015-06-25T19:15:28.745Z,Counter-Strike: Global Offensive,83012
2015-06-25T19:15:28.745Z,Hearthstone: Heroes of Warcraft,58753
2015-06-25T19:15:28.745Z,FIFA 15,37652
2015-06-25T19:15:28.745Z,World of Warcraft: Warlords of Draenor,25629
2015-06-25T19:15:28.745Z,Minecraft,22263
2015-06-25T19:15:28.745Z,Batman: Arkham Knight,19308
2015-06-25T19:15:28.745Z,Gaming Talk Shows,16265
2015-06-25T19:15:28.745Z,ARK: Survival Evolved,11120
2015-06-25T19:15:28.745Z,Destiny,10618
2015-06-25T19:15:28.745Z,StarCraft II: Heart of the Swarm,9423
2015-06-25T19:15:28.745Z,Heroes of the Storm,8428
2015-06-25T19:15:28.745Z,World of Tanks,7594
2015-06-25T19:15:28.745Z,Call of Duty: Advanced Warfare,7163
2015-06-25T19:15:28.745Z,Final Fantasy XIV: Heavensward,6833
2015-06-25T19:15:28.745Z,Call of Duty: Black Ops II,6694
2015-06-25T19:15:28.745Z,RuneScape,6061
2015-06-25T19:15:28.745Z,Osu!,4859
2015-06-25T19:15:28.745Z,DayZ,4780
2015-06-25T19:15:28.745Z,Grand Theft Auto V,4602
2015-06-25T19:15:28.745Z,Cities: Skylines,4591
2015-06-25T19:15:28.745Z,Smite,4552
2015-06-25T19:15:28.745Z,ArmA III,4182
2015-06-25T19:15:28.745Z,The Binding of Isaac: Rebirth,3376
2015-06-25T19:15:28.745Z,H1Z1,3376
2015-06-25T19:15:28.745Z,Lineage II: The Chaotic Chronicle,3116
2015-06-25T19:15:28.745Z,Magic: The Gathering,2849
2015-06-25T19:15:28.745Z,Music,2721
2015-06-25T19:15:28.745Z,The Elder Scrolls Online: Tamriel Unlimited,2563
2015-06-25T19:15:28.745Z,Fallout,2369
2015-06-25T19:15:28.745Z,Creative,2147
2015-06-25T19:15:28.745Z,Pokémon Omega Ruby/Alpha Sapphire,1962
2015-06-25T19:15:28.745Z,Payday 2,1900
2015-06-25T19:15:28.745Z,Ys Origin,1840
2015-06-25T19:15:28.745Z,Poker,1820
2015-06-25T19:15:28.745Z,Diablo III: Reaper of Souls,1724
2015-06-25T19:15:28.745Z,Guild Wars 2,1704
2015-06-25T19:15:28.745Z,Path of Exile,1671
2015-06-25T19:15:28.745Z,Fallout 3,1608
2015-06-26T10:18:33.431Z,League of Legends,92716
2015-06-26T10:18:33.431Z,Dota 2,27735
2015-06-26T10:18:33.431Z,Counter-Strike: Global Offensive,22359
2015-06-26T10:18:33.431Z,Hearthstone: Heroes of Warcraft,21166
2015-06-26T10:18:33.431Z,World of Warcraft: Warlords of Draenor,13274
2015-06-26T10:18:33.431Z,ARK: Survival Evolved,12832
2015-06-26T10:18:33.431Z,Heroes of the Storm,7519
2015-06-26T10:18:33.431Z,Destiny,4486
2015-06-26T10:18:33.431Z,World of Tanks,4242
2015-06-26T10:18:33.431Z,World of Diving,3910
2015-06-26T10:18:33.431Z,StarCraft II: Heart of the Swarm,3869
2015-06-26T10:18:33.431Z,Minecraft,3682
2015-06-26T10:18:33.431Z,FIFA 15,3579
2015-06-26T10:18:33.431Z,Batman: Arkham Knight,3039
2015-06-26T10:18:33.431Z,Call of Duty: Advanced Warfare,2762
2015-06-26T10:18:33.431Z,Grand Theft Auto V,2684
2015-06-26T10:18:33.431Z,Guitar Hero III: Legends of Rock,2233
